project_id,year,domain,model_type,dataset_size,class_imbalance_ratio,label_noise_level,missing_data_ratio,data_leakage,overfitting_score,train_val_gap,unstable_training,underfitting_flag,accuracy,precision,recall,f1_score,roc_auc,failure_type,applied_augmentation,rebalancing_method,architecture_change,threshold_optimization,post_fix_f1_score
PRJ_5276,2018,medical,EfficientNet,50991,0.48156685625062867,0.20050423439684845,0.15488822761752935,1,0.6122792133537934,0.018098605700700744,0,0,0.6363046234822555,0.6646912422615927,0.9438557598199782,0.5385542594544219,0.8834862811106661,label_noise,SMOTE,none,0,1,0.6618781934945989
PRJ_5277,2018,nlp,CNN,58441,0.285237312182026,0.09307701618719394,0.15596701424870418,0,0.3518090301001291,0.3070942558933967,0,0,0.8834088143962257,0.5600407799432912,0.8545630632021963,0.7011347652024431,0.7003086413521838,class_imbalance,none,oversampling,0,0,0.9190220254529491
PRJ_5278,2018,nlp,CNN,16760,0.19940689360054836,0.08093016692540028,0.003646526764463337,0,0.7474468084995278,0.117247858535102,0,0,0.787512221163122,0.552131530242388,0.5158933037655165,0.695478597145491,0.6651428807172947,label_noise,SMOTE,class_weight,1,1,0.8416400975759559
PRJ_5279,2022,fraud,DenseNet,69339,0.46635866051980984,0.2673119079384543,0.1542716742451912,0,0.29760397216522194,0.38131142694578357,0,0,0.7805022876496193,0.8857171597956099,0.7535651997837709,0.7154640975487352,0.8051905782066144,data_quality,GAN,oversampling,1,1,0.8369182067895484
PRJ_5280,2025,fraud,CNN,30510,0.13121269982744976,0.2869929092970464,0.1508339697339906,1,0.4822404502053649,0.02168801738277222,0,0,0.8555579649792056,0.8255703046724676,0.709666694142745,0.776370715732841,0.6532642274055884,class_imbalance,SMOTE,none,1,0,0.947141435637817
PRJ_5281,2023,nlp,Transformer,44324,0.49157212797523286,0.07736365194099006,0.14338318023655572,0,0.061861151545579474,0.15948346612630424,0,0,0.5422017628562579,0.5492299017328537,0.8932467947724996,0.4546924257147678,0.7997839130815276,deployment_shift,none,oversampling,0,0,0.6259801949105257
PRJ_5282,2026,recommender,CNN,21355,0.35613149152076023,0.2940785176227272,0.08020085485868739,0,0.279221471146057,0.29676048356839696,0,0,0.596402949926619,0.8785785338087697,0.8766690173478573,0.4908004416870796,0.8591836704927764,deployment_shift,SMOTE,undersampling,0,0,0.6260986966912525
PRJ_5283,2021,fraud,EfficientNet,61993,0.3684733583188333,0.26204462070034357,0.1912591129298856,0,0.5580278590498061,0.20270428993006118,1,0,0.7749487281425296,0.7311017090138007,0.9843537940816574,0.6505570567271535,0.6918642323331766,label_noise,GAN,undersampling,0,0,0.7242507076966533
PRJ_5284,2020,medical,XGBoost,115746,0.1312581942537271,0.10777168176085274,0.22116202725229328,0,0.2964678212590538,0.06756120905041617,0,0,0.5812226436357817,0.5858020542698439,0.6614884439807625,0.4918543697562935,0.7990959177960029,data_quality,MixUp,none,1,1,0.7188152914764369
PRJ_5285,2020,nlp,CNN,49972,0.3635968275711828,0.10058785121575234,0.17834875612629217,0,0.689919472862636,0.2981764609592818,0,0,0.5512064651472054,0.893529095951975,0.6116262150389135,0.41373142223140547,0.6321560569245673,class_imbalance,none,undersampling,1,1,0.5355475033089838
PRJ_5286,2024,finance,EfficientNet,64825,0.5394480946530609,0.11666236805570729,0.06620437566756227,0,0.40577725199660486,0.31691944289007,0,0,0.5841161646340767,0.8084667022331498,0.9687444009577335,0.47220456552201423,0.8068424824284872,class_imbalance,MixUp,oversampling,0,0,0.6526469672955957
PRJ_5287,2021,nlp,XGBoost,21249,0.4151477057383541,0.16873914310594568,0.030328314962530828,0,0.7923770239556055,0.1655182274286756,0,0,0.6758588583567199,0.5753288336206961,0.5845480047710125,0.6253934861618118,0.830697158285516,data_quality,GAN,none,0,0,0.8152784239039885
PRJ_5288,2024,medical,Hybrid,74707,0.135509934331731,0.22381145299726804,0.08030296585002106,0,0.3544450254826682,0.18323921001952184,0,0,0.6531790983701076,0.7700758962930055,0.9937954615788757,0.5198120183195369,0.7727208115006216,deployment_shift,GAN,undersampling,1,0,0.6720314513502116
PRJ_5289,2018,computer_vision,Transformer,59429,0.24534619940885852,0.22929925312334576,0.17094302881819942,0,0.8753246181965693,0.28128464590965757,0,0,0.6802569850312146,0.9728130507825676,0.5054257432697291,0.5658344132426938,0.8444357356197988,label_noise,none,oversampling,1,0,0.7479910294655094
PRJ_5290,2018,nlp,EfficientNet,103767,0.41692258953260464,0.25369987846858394,0.16422747830215553,0,0.1416208882657335,0.11344977856564618,0,0,0.8930620859277576,0.8096251995721593,0.7983363128174712,0.7819588300507758,0.6111631509036084,model_complexity,none,none,0,0,0.9213562462889088
PRJ_5291,2026,finance,CNN,103369,0.2585444879454233,0.12479877231192883,0.22498427614555352,1,0.07207291152819717,0.2334929532749579,0,0,0.5141812007224882,0.9333467367133379,0.9382799586697393,0.314696096804498,0.6962053959268518,poor_generalization,SMOTE,oversampling,1,0,0.39159789332853123
PRJ_5292,2026,finance,CNN,114002,0.08760780053362494,0.06251843244228324,0.16886630923709028,0,0.6926368603702033,0.0774393363341813,0,0,0.8480411841770914,0.9727443530144315,0.5144970233168531,0.6858148354407723,0.8360437476525477,model_complexity,GAN,class_weight,1,1,0.7474137800841419
PRJ_5293,2022,medical,Hybrid,47886,0.44537363172473543,0.03183761615785524,0.17617207879215524,0,0.5786042896703084,0.005602862372086826,0,0,0.5622361778806562,0.6414984879281435,0.9002919226631658,0.3775286133123073,0.790313822938635,class_imbalance,MixUp,undersampling,1,1,0.5571557327678597
PRJ_5294,2025,fraud,Transformer,92567,0.16131976958745298,0.15937540567030736,0.0834091634571916,0,0.9881696779589734,0.13497459175537338,0,0,0.5729591654510485,0.8584889284901653,0.8451750200931727,0.3784320847933368,0.7328954029749088,deployment_shift,MixUp,undersampling,0,0,0.4696768687636104
PRJ_5295,2025,fraud,Hybrid,15166,0.16486387962987042,0.27597020615768064,0.20441881844642384,0,0.41230132193222335,0.3395925976272327,0,0,0.5600567744036326,0.5672049096225777,0.5224712253653987,0.44919301403282774,0.6975851509592923,label_noise,MixUp,class_weight,0,0,0.5406737908881084
PRJ_5296,2024,recommender,Transformer,35141,0.05,0.17963754884757244,0.15897053765520558,0,0.5457236481983799,0.015026118420155044,0,0,0.8437983843569894,0.8586479683765864,0.9296233567990723,0.6700232128615259,0.6089413085470566,label_noise,GAN,oversampling,1,0,0.8300890258478066
PRJ_5297,2025,computer_vision,XGBoost,25907,0.7216463591722612,0.03137397759541148,0.11794342660227106,0,0.7941362211784406,0.06956514676990304,0,0,0.8911386773690083,0.5916723993785827,0.6594197433532605,0.8166409849723328,0.696148094148797,poor_generalization,MixUp,oversampling,1,1,0.9590769224909148
PRJ_5298,2019,finance,DenseNet,18996,0.505167427098173,0.028824415267991607,0.1934314250623765,0,0.0022573729103266826,0.3672217512915056,0,0,0.7711017597325911,0.620076843644892,0.7931954568486992,0.697647954543832,0.758024665030752,data_quality,SMOTE,class_weight,0,1,0.844915392481765
PRJ_5299,2022,finance,Transformer,118674,0.27049401248082233,0.22486016363912723,0.00018253351421043673,1,0.2868021914765154,0.22773975719664025,0,0,0.7406437516058119,0.9038929664578579,0.6769306399102213,0.6807216853965721,0.6039443254683402,class_imbalance,GAN,none,0,1,0.7331886620649803
PRJ_5300,2021,finance,Transformer,33019,0.40328333300284785,0.10012282642554074,0.22663302857367712,0,0.2662344873304475,0.010364591282106917,0,1,0.6199730175099456,0.7494211182420518,0.7885826542917797,0.42602884827252163,0.8901933375565829,data_quality,SMOTE,oversampling,0,0,0.4990722268284228
PRJ_5301,2021,fraud,DenseNet,40047,0.4430697127587194,0.05307110158305173,0.1780044738061222,0,0.7315746661584239,0.16520238518817784,0,1,0.862538652943988,0.752195380739417,0.8966038189666179,0.7630202119360043,0.9312263199516977,poor_generalization,SMOTE,class_weight,1,0,0.9832932794800118
PRJ_5302,2025,computer_vision,EfficientNet,53102,0.21583515615647753,0.0016162723447637362,0.2439366220076586,0,0.2988530377441855,0.2515933334653364,0,0,0.7083226697983716,0.8623029256974897,0.6626320983518962,0.6444899338315628,0.818557399516373,poor_generalization,SMOTE,undersampling,0,0,0.7543983562507415
PRJ_5303,2026,finance,DenseNet,85156,0.13649554213424814,0.1285601151186874,0.22929394944106604,0,0.7908915129462031,0.3252817666406911,0,0,0.808633148460329,0.9855134599794737,0.7404117974625829,0.6306443984659769,0.8902738200897722,class_imbalance,SMOTE,undersampling,1,0,0.8278077616356865
PRJ_5304,2026,nlp,XGBoost,8504,0.15135641860511823,0.01718934525620819,0.05870404410616187,0,0.7938498619180232,0.11714344320300905,0,0,0.7594436048935069,0.6356871476284424,0.8285762193964854,0.5952061280359814,0.651103058389755,poor_generalization,SMOTE,oversampling,0,0,0.7154890950554956
PRJ_5305,2022,finance,XGBoost,79017,0.14294130713864633,0.09459202664081011,0.15088239586119115,0,0.42125040782569656,0.16554531080547819,0,0,0.6762555421838884,0.6812108004970889,0.8158925084998144,0.5053478970292229,0.709981292270534,data_quality,GAN,oversampling,0,1,0.6926114161787177
PRJ_5306,2021,recommender,Hybrid,92464,0.19248573006830424,0.11669693718163297,0.17432864332826564,0,0.46608216139564707,0.12855909929508935,0,0,0.8657673115218616,0.6926210273964026,0.7440958624567562,0.783420837707632,0.7887727069615142,data_quality,GAN,class_weight,1,0,0.9390962521937081
PRJ_5307,2022,fraud,EfficientNet,38583,0.34058406743578407,0.12049310100169411,0.028058728304973912,0,0.3085159183459698,0.1685490841405368,0,0,0.814400644470316,0.6133926206938745,0.9492184610307016,0.646322353585854,0.7692345552917926,label_noise,MixUp,none,0,1,0.8907093507629673
PRJ_5308,2021,medical,Hybrid,113069,0.3376030604735085,0.18441201011815053,0.12254438701147491,0,0.2906907820258693,0.13151862161298186,0,0,0.7717396875519162,0.6231390186391625,0.9352201558687139,0.7188646501639189,0.7502000079883989,poor_generalization,none,oversampling,0,0,0.8772032941340115
PRJ_5309,2018,finance,EfficientNet,109893,0.37252904470401815,0.03949467022805046,0.025460266112347335,0,0.6762588824535171,0.3407428066796223,0,0,0.867604295798041,0.9021299745546807,0.5745570021204892,0.7261375900961697,0.7356816799078365,deployment_shift,SMOTE,none,1,0,0.7796142389053254
PRJ_5310,2024,medical,XGBoost,114165,0.40488722162643687,0.25559308215773446,0.11087957329653791,0,0.04173624469113324,0.09117456196936313,0,0,0.8732008102382782,0.848693846026559,0.9427404304878554,0.8148769976835517,0.928898939825602,poor_generalization,SMOTE,none,1,1,1.0
PRJ_5311,2022,computer_vision,DenseNet,72811,0.34356559549398485,0.1823533794949216,0.2376913380330791,0,0.8076238335466234,0.19010131376751727,0,0,0.8493795721288089,0.894343727402166,0.8287008945761858,0.6892817461228824,0.6479386889899925,class_imbalance,GAN,class_weight,0,1,0.8254240866686022
PRJ_5312,2026,computer_vision,XGBoost,25398,0.3670651903287676,0.10674855483148497,0.17722244317598226,0,0.40110654578594873,0.2582225356703542,1,0,0.6643479235741327,0.8074721853924524,0.5898881615341482,0.5303020978848013,0.8113396768217165,poor_generalization,none,oversampling,0,1,0.6680899083747839
PRJ_5313,2024,medical,CNN,75779,0.32279114325865654,0.1463501348315065,0.03864526993631748,0,0.15010778046220352,0.11049147616196997,1,0,0.5031879247414422,0.5729866566660495,0.6352136248914906,0.3681298219472376,0.7665170767793539,class_imbalance,MixUp,undersampling,1,1,0.4705610296272762
PRJ_5314,2018,finance,DenseNet,60406,0.3215259930900593,0.17077592930330207,0.14005180554980995,0,0.33713316978876573,0.34844289677954055,0,0,0.7751245621161855,0.7398906082998178,0.9204340806438118,0.6887213177205461,0.9462330434963799,label_noise,GAN,none,0,0,0.7620782887858217
PRJ_5315,2019,fraud,EfficientNet,71924,0.09402460460217646,0.1095307531094386,0.05839044890148584,0,0.9433506156925894,0.02812025459429406,0,0,0.5865090018318158,0.7948770568346624,0.5487334634806624,0.48170496484002523,0.7351774908157318,poor_generalization,none,oversampling,0,0,0.5412122435348165
PRJ_5316,2020,recommender,CNN,110050,0.25270338010508314,0.19000273422687963,0.030286295097892157,0,0.813157643274989,0.09810501998115302,0,0,0.727169892214689,0.99962690200868,0.7092033519309847,0.6624567815185786,0.6694641483862538,label_noise,SMOTE,none,0,0,0.8150229048666735
PRJ_5317,2021,computer_vision,Transformer,27573,0.19798375163789408,0.2880207312744138,0.21614243588730128,0,0.0010589487770772399,0.17463710226183374,0,0,0.6483404763726857,0.5090783550569348,0.8159879801790408,0.5381749962154464,0.6266761616482242,class_imbalance,GAN,oversampling,0,0,0.6786611016269275
PRJ_5318,2024,fraud,DenseNet,55864,0.30905915607908613,0.25560522495784627,0.23440095783161996,0,0.8153316415214404,0.1748442964514946,1,0,0.7905137111058862,0.5056757892383417,0.9060174912822194,0.6409010297539586,0.9085236091383686,deployment_shift,MixUp,class_weight,0,0,0.7406186218251221
PRJ_5319,2022,medical,EfficientNet,7080,0.3906853218514835,0.28899334899990375,0.1463423671366384,0,0.11169571153767988,0.21785854982963895,0,0,0.8942848483868073,0.7678971208066563,0.6712009562734678,0.8186848087861348,0.6586815258968161,class_imbalance,none,class_weight,0,0,0.891752439472779
PRJ_5320,2023,computer_vision,CNN,1455,0.5417906548942304,0.17100435115858645,0.19224019956769575,0,0.14750990650293594,0.3089069578915135,0,0,0.659104495731849,0.6364136913384018,0.9581582076989823,0.4755083168574401,0.668209812069653,label_noise,MixUp,oversampling,0,1,0.6855849882727398
PRJ_5321,2021,medical,DenseNet,51396,0.2771632052263417,0.29511006548530094,0.162950915408271,0,0.25875985563557224,0.043423176381956856,1,1,0.70226679756494,0.6217081112549352,0.989042192889903,0.5864786516811644,0.7928978196287992,poor_generalization,SMOTE,oversampling,0,0,0.7599304101677706
PRJ_5322,2019,nlp,Hybrid,64010,0.11640788444934651,0.28474626553166255,0.10229799925690683,0,0.5771810351737153,0.14812391395834648,0,0,0.596800398952412,0.7298233003460599,0.5595870415438209,0.49822650402882296,0.6550620483945667,class_imbalance,SMOTE,oversampling,0,1,0.6146597997704122
PRJ_5323,2018,fraud,DenseNet,88523,0.13908908591386948,0.21726390774170704,0.11196779116249456,0,0.020326062475491402,0.3588995707166845,1,0,0.5849631370221956,0.9245157573900824,0.5784552716804896,0.38573546223697774,0.6849821350084857,label_noise,MixUp,undersampling,0,1,0.5033540475221756
PRJ_5324,2022,recommender,EfficientNet,111796,0.1457502957331922,0.27956288238953797,0.23380557270986418,1,0.052106115901923156,0.10331385115611261,0,0,0.770466850893848,0.8645276987410433,0.9780837235644944,0.6972562471403858,0.6737010440723582,class_imbalance,GAN,undersampling,0,0,0.8443772326698247
PRJ_5325,2026,medical,EfficientNet,2665,0.05,0.09649426619087066,0.13444835627970728,0,0.9019425919958989,0.2610172347218431,0,0,0.8730311786683242,0.5175537181890886,0.9203279312173805,0.7837394229549492,0.7650565375322428,label_noise,GAN,undersampling,0,0,0.9241359907790782
PRJ_5326,2021,recommender,EfficientNet,82834,0.10338136724127736,0.1338073183271639,0.1634414094874362,0,0.2826843190726024,0.15265476701807051,0,0,0.7357354763724933,0.9348856963143972,0.5702353130365894,0.5895798097027567,0.7827035289485023,data_quality,none,class_weight,0,0,0.7914527939656222
PRJ_5327,2026,recommender,Hybrid,58945,0.09223351644644825,0.0040594901851586426,0.13692342160822984,0,0.5273884209966706,0.004480740293049124,0,0,0.7323417299519442,0.5797023267910977,0.8879022160239662,0.6346271214416924,0.8147359417875699,label_noise,GAN,none,0,1,0.8451809624035449
PRJ_5328,2026,recommender,Transformer,108622,0.21185639617567156,0.29601405347024534,0.2172366164195947,0,0.14074647515442984,0.2387724872660896,1,0,0.7752600782499685,0.9501489185535568,0.9628490931849947,0.6546728956446226,0.6420455445800112,class_imbalance,none,class_weight,0,1,0.874298623067364
PRJ_5329,2021,medical,Transformer,106401,0.1446890290377105,0.1884448528532922,0.17470570713966713,1,0.3968565536564662,0.34368066087824367,0,0,0.8891406211302819,0.7008790480750156,0.869439363099308,0.7468336743684603,0.8819244728367315,class_imbalance,none,class_weight,1,0,0.8000756594876173
PRJ_5330,2026,nlp,CNN,4955,0.12861943853547972,0.1798958570982062,0.20615129214529337,0,0.6668043842582712,0.07971038113209383,0,0,0.6131761490452252,0.8668096685288011,0.9533899906580751,0.4939406433707425,0.8777082233275126,model_complexity,GAN,none,0,1,0.7082400528771087
PRJ_5331,2026,nlp,DenseNet,32752,0.08071073649066768,0.21015174411574072,0.015158816407103481,0,0.9193372935272347,0.27651580167518247,0,0,0.8491894295639109,0.8500192794102708,0.962199044013087,0.7603458330408819,0.6897113446525397,poor_generalization,SMOTE,class_weight,1,1,0.9731893427932949
PRJ_5332,2020,finance,EfficientNet,97689,0.3567070355659584,0.100867906767928,0.22173687319030055,0,0.8473617073998487,0.3180450347101324,0,0,0.5427749461576352,0.5745962172167651,0.6002092621638118,0.41357397925753536,0.9184687648448064,data_quality,MixUp,class_weight,0,1,0.5786876213001242
PRJ_5333,2024,nlp,EfficientNet,107044,0.20279539359712065,0.013038793206776478,0.0245701279257608,0,0.43117998193516827,0.06681433044011974,1,0,0.7970393324148697,0.8985228792473509,0.5635911118330953,0.6530119508534565,0.6630335738331471,label_noise,SMOTE,oversampling,0,1,0.7758212241476881
PRJ_5334,2024,nlp,XGBoost,39184,0.28022477350763014,0.2837754403088854,0.178190135113567,0,0.1528791923432281,0.08947062130352164,0,0,0.5709762508715819,0.6874355466667101,0.5015594426452619,0.42363181917088333,0.7344440867252785,poor_generalization,SMOTE,oversampling,0,0,0.6355534782211816
PRJ_5335,2020,nlp,EfficientNet,69711,0.3828952225280884,0.10834034419546189,0.10759979916372367,0,0.1724739324665009,0.10835527783034356,1,0,0.8390178597832829,0.5319855749082689,0.7449336234593285,0.7842601006553208,0.7151797320533383,model_complexity,none,class_weight,0,1,0.9051376893888502
PRJ_5336,2019,fraud,Hybrid,28370,0.4864895442684232,0.07184022654577416,0.20679921526258577,0,0.4652977852014448,0.29484151411111453,0,0,0.7206718924235884,0.8843400266623846,0.5933569286637377,0.5488284135478725,0.7424155134406243,model_complexity,SMOTE,oversampling,0,0,0.7134539118642338
PRJ_5337,2019,finance,DenseNet,24063,0.4585827062004042,0.21588655746437316,0.06557464624140247,0,0.5161985748976782,0.08389396087873875,0,0,0.6453278645438612,0.9039002958034822,0.6529849034516827,0.4546353003370334,0.7300439881426484,poor_generalization,MixUp,oversampling,0,0,0.6913295256257086
PRJ_5338,2023,computer_vision,EfficientNet,77221,0.05,0.08504758269251278,0.1332036134902081,0,0.8414109872845412,0.19835607155944143,0,0,0.586860895859503,0.7895077193501125,0.8112875340987957,0.4879819664006966,0.6028458668630311,deployment_shift,none,oversampling,0,1,0.6784487373882273
PRJ_5339,2023,nlp,Transformer,58543,0.5845378510669937,0.25249723854086426,0.2345930049444883,0,0.2560652448051931,0.2998987217720887,0,0,0.7835164779911323,0.8808997235017126,0.7208020706512545,0.6042494138043171,0.9008235270519558,data_quality,GAN,undersampling,0,1,0.7088012524057092
PRJ_5340,2025,computer_vision,DenseNet,11798,0.4309431928955943,0.13858315689760695,0.04269590593157957,0,0.5359408573145182,0.3853458373890178,0,0,0.8256412567135005,0.8133010766215862,0.5451399123014522,0.7127482073086173,0.715972498448567,data_quality,none,none,0,1,0.7916342116765728
PRJ_5341,2023,fraud,CNN,56110,0.3641348749543234,0.0959985734498226,0.013067545840427741,0,0.336090425322359,0.06562102504550996,0,0,0.6081736875741407,0.6183098265065279,0.6100106553400428,0.4645897316423667,0.908996720306013,label_noise,none,undersampling,0,1,0.6666562754923306
PRJ_5342,2023,nlp,Hybrid,6807,0.5879318826090265,0.2426971522346575,0.23145742910689893,0,0.2810437550257653,0.10026501242150539,1,0,0.8577384643601731,0.7346076223022374,0.9630866371874642,0.682661617168719,0.6211933491887847,class_imbalance,none,undersampling,1,1,0.8493167153512242
PRJ_5343,2022,fraud,Transformer,50135,0.3692208632551258,0.21735124303351055,0.08313014368155086,0,0.31119749177091505,0.21694486892920573,0,0,0.6147456231341898,0.6544782553218547,0.7931892768885453,0.42506547276037826,0.6044399338070825,label_noise,MixUp,undersampling,0,0,0.5366147093468263
PRJ_5344,2018,recommender,Hybrid,63841,0.31499802845425784,0.2710713905792601,0.18205587607361925,0,0.1706687036161596,0.3301258919590545,0,0,0.8516274513921753,0.9454156350737656,0.7645994146855742,0.7320460259552732,0.6885598704168837,poor_generalization,GAN,oversampling,0,1,0.8663841640657367
PRJ_5345,2021,nlp,XGBoost,39117,0.3536531342380573,0.2017851022068985,0.035610975337608736,0,0.9173087172299157,0.3150090893627878,1,0,0.5558263445770879,0.7709670908952002,0.5000137649554975,0.4318250897279023,0.759304678833638,data_quality,GAN,undersampling,0,1,0.599177972123526
PRJ_5346,2020,medical,XGBoost,30136,0.32421154135592745,0.1177465510179307,0.18253411323247098,0,0.9485734605751773,0.25609810715859377,0,0,0.7694474404552465,0.8605579195543875,0.9442483770121909,0.6552985981444994,0.8139278010637726,data_quality,GAN,none,0,1,0.7434458674679167
PRJ_5347,2021,fraud,XGBoost,12917,0.2855348637577274,0.18768317576885227,0.22263826959297695,0,0.4456738552126098,0.14620718982123151,0,0,0.6400152633791393,0.6605206369813181,0.8599162344756546,0.46293121056143466,0.6661684292717255,deployment_shift,SMOTE,none,0,0,0.6706461454196184
PRJ_5348,2026,recommender,DenseNet,85368,0.48266237544485074,0.1951778167278423,0.22474707666141183,0,0.14123479403283212,0.06208012067581042,0,0,0.635949680374518,0.9805109530514398,0.6208811552543777,0.5037329068136406,0.6173852222512528,data_quality,SMOTE,none,0,1,0.6473847740260722
PRJ_5349,2025,nlp,XGBoost,6355,0.30180841201023995,0.10484597905316745,0.011374305157568237,0,0.5579640074653884,0.20804311008270002,1,0,0.8039574465882324,0.6393302397966294,0.5859390428058457,0.6709026140433878,0.6908821328284286,deployment_shift,SMOTE,oversampling,0,0,0.8869463482193458
PRJ_5350,2021,fraud,XGBoost,95662,0.126303962639379,0.1799511093298134,0.2484997470727205,0,0.9216256283713724,0.3584389402754781,1,0,0.649292385404453,0.9440903872552762,0.8159623800242948,0.5051564475121157,0.9486522017680383,poor_generalization,none,none,0,0,0.6919632821786328
PRJ_5351,2025,medical,CNN,102852,0.53940078991859,0.06597328300176837,0.1826579814932139,0,0.505178215897998,0.08845697835624514,0,0,0.7128341489941254,0.6395334455315882,0.5882370685618072,0.6471838174957061,0.8306665550622873,poor_generalization,MixUp,none,1,0,0.7172992990414131
PRJ_5352,2021,computer_vision,DenseNet,12502,0.5284996799041304,0.03422175386409741,0.23801026954476226,0,0.7911833373651441,0.009445742055693308,0,0,0.6490232266959255,0.5365861158717212,0.7078446818801039,0.5969626268682028,0.9361910690680639,data_quality,GAN,undersampling,0,0,0.6501644530050447
PRJ_5353,2025,recommender,DenseNet,38183,0.25200092464687934,0.22510212094949628,0.08308176410833046,0,0.057229935906955465,0.2926119563626885,0,0,0.5608313022411954,0.9310926408308424,0.7589099120651238,0.4400465235608891,0.8929810055100433,class_imbalance,SMOTE,oversampling,1,0,0.6365851500103089
PRJ_5354,2026,finance,EfficientNet,6393,0.23619736669915697,0.09000232273299572,0.07105153119236068,0,0.9030632982719984,0.26488375603769726,1,0,0.6841903221932446,0.67777467825249,0.6113250638150634,0.5876376867012212,0.8888148439139887,data_quality,SMOTE,none,0,1,0.6671760686273722
PRJ_5355,2026,finance,Hybrid,4572,0.05294701251720565,0.29234961608275406,0.06287138618866464,0,0.29991599877120423,0.24444466637096737,0,0,0.7061610523791843,0.8333906650324712,0.5125034343756079,0.6008282499733135,0.8409768821440462,label_noise,none,class_weight,0,1,0.8316186508164773
PRJ_5356,2022,fraud,EfficientNet,70077,0.12853986892507058,0.29742770247700273,0.17990091686031487,0,0.9410143613704,0.05124419263946951,0,1,0.5881142293115293,0.7604027690728381,0.665076315354115,0.4281140317066564,0.8094929349275238,poor_generalization,none,none,0,1,0.5493703948530524
PRJ_5357,2023,fraud,CNN,79509,0.05,0.12239220093162069,0.2374410823620513,0,0.4622780452468078,0.2230452452542323,0,0,0.7759233795434779,0.7983317512695625,0.7319275231158102,0.6574293956576014,0.8745620063012746,poor_generalization,GAN,class_weight,1,0,0.8295306024650284
PRJ_5358,2025,nlp,Hybrid,52702,0.27165520243206226,0.05315274125463599,0.0180709047834956,0,0.0626723280770215,0.3881887112321869,0,0,0.768619410146983,0.523208418900365,0.6263237059155199,0.7062737414770327,0.6177969945802289,model_complexity,MixUp,none,1,0,0.9296354717222695
PRJ_5359,2023,recommender,XGBoost,112227,0.2769809941542654,0.03915816195740119,0.030297025995719318,0,0.8665602836737529,0.23156792108368673,1,0,0.5847113248030508,0.710569840609436,0.5724054486580328,0.5190864887787767,0.9301546713411253,class_imbalance,GAN,none,1,0,0.6332768415123102
PRJ_5360,2023,finance,DenseNet,66883,0.6368998203133932,0.011445013027464779,0.1699081095629959,1,0.8723662661795073,0.32893887752220013,1,0,0.5767248919448038,0.6895729141971099,0.5077737525448998,0.5124381493002341,0.9456668665821814,label_noise,none,class_weight,1,0,0.6786988228589179
PRJ_5361,2022,fraud,Transformer,81106,0.09893685226143048,0.003198886080131202,0.24411846049201105,0,0.5387727398730529,0.05950398911135144,0,1,0.8771946130702826,0.5837833291872949,0.9805208702808746,0.7086773928278198,0.8457393772181785,class_imbalance,SMOTE,undersampling,1,0,0.7693646066607704
PRJ_5362,2018,recommender,CNN,112433,0.47584703015946733,0.08929456299279166,0.11819042031203639,0,0.8873990256576972,0.2887183599552189,0,0,0.6883596225416234,0.7534859455419691,0.7266273094063502,0.49649533379502014,0.91182486528509,data_quality,MixUp,none,0,0,0.6759069267618939
PRJ_5363,2023,computer_vision,DenseNet,47063,0.3283764380688651,0.11278321115618566,0.21893732571271712,0,0.46025920954218547,0.3251255811711992,0,0,0.7193568417392876,0.6227160402454405,0.5416260153635539,0.6136469858941931,0.7275889709167322,label_noise,SMOTE,oversampling,0,0,0.8449578378672825
PRJ_5364,2020,medical,Hybrid,108893,0.151935457139291,0.13790796592774857,0.017173070649025707,0,0.5067371915929411,0.2960712135653329,1,0,0.5256883942226821,0.8865032112272933,0.9368838568073699,0.4630193101380373,0.6937171517624221,class_imbalance,GAN,class_weight,0,1,0.5410935561007275
PRJ_5365,2026,finance,Transformer,115473,0.37420294479356003,0.10574583256108092,0.24792876716849305,0,0.9016372827488692,0.21849768576135178,0,0,0.7208142920517226,0.8013960954755397,0.8925730711506523,0.5649975413347539,0.845462227990704,poor_generalization,none,class_weight,0,1,0.6763063167579845
PRJ_5366,2024,nlp,DenseNet,82717,0.5296569936216324,0.28548558813895314,0.07746065463221524,0,0.9577580893253314,0.3909026388817327,0,0,0.8249362789924899,0.8668125631794072,0.7795074540319706,0.747079920149904,0.8016401743718757,poor_generalization,MixUp,class_weight,0,1,0.8754702904506751
PRJ_5367,2019,nlp,DenseNet,119834,0.36370546219976785,0.2911980551828981,0.07402474348513696,0,0.13923107515701005,0.021468573865736352,0,0,0.5881323837680023,0.9222662397744841,0.7955217164501376,0.49937278267751495,0.7384998165644251,data_quality,MixUp,oversampling,0,0,0.5992387423357572
PRJ_5368,2025,medical,Transformer,27488,0.24385787616503452,0.23304537181991306,0.16459583014606205,1,0.7639471378785734,0.39453085757562606,0,0,0.8772989725734357,0.9693120039480967,0.5687550002871,0.8161138526757852,0.8730109093341633,model_complexity,GAN,undersampling,1,0,1.0
PRJ_5369,2023,computer_vision,DenseNet,16777,0.07666942251521323,0.08222058437724919,0.13402911510657164,0,0.9507311918405795,0.17841247248169637,0,0,0.6503498296290153,0.7040785565291191,0.9384639807909589,0.5296808893992152,0.9124526541450408,poor_generalization,none,none,0,1,0.7497042556159577
